Gene	variation
CORIN	0.329126467076486
CORO1A	0.687597028913444
CORO1B	0.350772992428077
CORO1C	0.558198930553239
CORO2A	0.34749910960698
CORO2B	0.707285110556183
CORO7	0.311759007351689
CORT	0.223498763589989
COTL1	0.777183362099334
COX10	0.277105431376087
COX11	0.433701040990843
COX15	0.303889397822182
COX16 /// SYNJ2BP-COX16	0.510632094883899
COX17 /// POPDC2	0.553647541053289
COX20	0.780830707614454
COX4I1	0.289146438881534
COX5A	0.476654606809344
COX5B	0.377724464045977
COX6A1	0.440989485083504
COX6A2	0.272748747251301
COX6B1	0.416302180398388
COX6B1P3 /// COX6B1P3	0.206838206542237
COX6C	0.462383200941741
COX6CP1 /// COX6CP1	0.213208486141511
COX6CP2 /// COX6CP2	0.20333579713133
COX7A1	1.36904225065193
COX7A2	0.363154954333202
COX7A2L	0.431606627622285
COX7A2P2 /// COX7A2P2	0.260271212550659
COX7B	0.459862192542396
COX7BP1 /// COX7BP1	0.299737331479689
COX7C	0.352170200984474
COX8A	0.392939244054247
CP	2.60836431411071
CPA1	0.158890033817889
CPA2	0.226446591623979
CPA3	1.57635448859185
CPA4	0.213688406637214
CPB1	0.344161515232783
CPB2	2.4907392642945
CPD	0.917520933959329
CPE	0.988871827664372
CPEB1	0.265405010876569
CPEB3	0.469931684296275
CPED1	0.373961028781648
CPLX2	0.218365940454628
CPLX3	0.384705208942021
CPM	1.36051300327929
CPN1	0.278393211366801
CPN2	0.35064442708363
CPNE1	0.571071837723407
CPNE3	0.545870060315568
CPNE6	0.268383787786936
CPNE7	0.422683467037178
CPOX	0.528707083709193
CPPED1	0.242274962184417
CPQ	0.588033028705034
CPS1	0.269712433645974
CPS1-IT1	0.138194855190905
CPSF1	0.267980869915972
CPSF1 /// MIR1234 /// MIR6849 /// MIR939	0.42927825104357
CPSF3L /// MIR6727	0.365300968454807
CPSF4	0.297308114216705
CPSF6	0.557972364900947
CPSF7	0.318056775196936
CPT1A	0.493454001335303
CPT2	0.303091353688943
CPTP	0.408676748443517
CPVL	0.759435701665124
CPZ /// GPR78	0.428047363331856
CR1	0.1608391700923
CR2	0.595550800361361
CRABP1	0.281438147524842
CRABP2	1.72936007558325
CRADD	0.238359509358692
CRAT	0.232700516966318
CRB1	0.217986408506
CRBN	0.728496902068395
CRCP	0.247381091718786
CRCT1	0.345089546302681
CREB1	0.452319256210986
CREB3	0.292594824251605
CREB3L1	0.5402257253364
CREB3L2	0.550242418392145
CREB5 /// LOC401317	0.579427355332156
CREBBP	0.338133983251977
CREBL2	0.384413693622843
CREBZF	0.347014656747787
CREG1	0.437099861737988
CRELD1	0.395577029951772
CRELD2	0.451668714342961
CREM	0.55095185939609
CRH	0.156773756482665
CRHBP	0.306006455998356
CRHR1	0.184294392323537
CRHR2	0.262523086266873
CRIM1 /// LOC101929500	1.37979646527297
CRIP1	1.37241423946067
CRIP2	0.970822506829766
CRIPT	0.453755332944835
CRISP1	0.27086316717441
CRISP2	0.384136899605178
CRISP3	0.120178641581957
CRISPLD2	0.807462725420432
CRK	0.424391717745561
CRKL	0.346544406350127
CRLF1	0.722407515788942
CRLF2	0.360257234237141
CRLF3	0.402765421477428
CRMP1	0.313113539753076
CRNKL1	0.580165433822604
CRNN	0.282616759509992
CROCC	0.310618206296787
CROCCP2	0.439106567620941
CROCCP3	0.169897344723241
CROT	0.260697431519381
CRP	0.219699794661054
CRTAC1	1.35438817166334
CRTAM	0.469856678551221
CRTAP	0.394371144388259
CRTC1	0.302173645146315
CRTC3	0.436412328217925
CRX	0.239372598182883
CRY1	0.582177479947277
CRY2	0.567486652297958
CRYAA	0.267052147574174
CRYAB	1.26089109120699
CRYBA1	0.294214647884843
CRYBA2	0.272267674710817
CRYBA4	0.271906676497125
CRYBB1	0.267683755303965
CRYBB2	0.205420088732081
CRYBB2 /// CRYBB2P1	0.44346789718701
CRYBB2P1	0.176296465229435
CRYBB3	0.341175890591394
CRYBG3	0.354753171831261
CRYGA	0.297032566281374
CRYGB	0.308954181303982
CRYGC	0.320885095034567
CRYGD	0.306372369581056
CRYGEP	0.359675450869582
CRYL1	0.346807497441544
CRYM	0.675757933643576
CRYZ	0.837122532932447
CRYZL1	0.513372036564478
CS	0.287517892023443
CSAD	0.445185379213738
CSAG2 /// CSAG3	0.520347687723185
CSDC2	0.330413439544423
CSDE1	0.409614947483476
CSE1L	0.492461400559932
CSF1	0.309666905413411
CSF1R	0.603284499975992
CSF2	0.234747423341891
CSF2RA	0.264025417904667
CSF2RB	0.816841920790285
CSF3	0.724214779819205
CSF3R	1.15384402981238
CSGALNACT1	1.05723847314658
CSGALNACT2	0.510890462216691
CSH1	0.205146265453596
CSH1 /// CSH2	0.194337582321666
CSH1 /// CSH2 /// CSHL1 /// GH1	0.224529404100684
CSH1 /// CSHL1 /// GH1	0.195970859349608
CSH1 /// CSHL1 /// GH1 /// GH2	0.220341519478552
CSHL1	0.30893754696798
CSK	0.401778833970393
CSN1S1	0.163538381480289
CSN2	0.208487586406552
CSN3	0.379072910604149
CSNK1A1	0.371269047058519
CSNK1D	0.402698410754512
CSNK1E	0.319059035275734
CSNK1E /// CSNK1E	0.543853139131159
CSNK1G1	0.210548716106977
CSNK1G2	0.439433376405668
CSNK1G3	0.50095034259059
CSNK2A1	0.363349753346869
CSNK2A2	0.372349365681046
CSNK2B	0.349505801383334
CSPG4	0.484801771712585
CSPG4P1Y	0.252395148849826
CSPG5	0.304877352162071
CSPP1	0.4041641801622
CSRNP2	0.343694233687668
CSRNP3	0.278636108129668
CSRP1	0.906967557797074
CSRP2	0.902517178503055
CSRP3	0.415768380289321
CST1	0.91410588684146
CST2	0.478963979511109
CST3	1.01197408669697
CST4	0.421722785918188
CST5	0.345843906021978
CST6	1.4836057644026
CST7	0.558849453024196
CST8	0.374440482728756
CSTA	1.05494892428851
CSTB	0.550887269453593
CSTF1	0.340706943479772
CSTF2	0.413212020338646
CSTF2T	0.305639841857182
CSTF3	0.301517721585656
CT55	0.257096929363748
CT62	0.293264894896549
CTAG1A /// CTAG1B	0.195611223902175
CTAG2	0.312120960709006
CTAGE1	0.319609543713972
CTAGE11P	0.190627777276807
CTAGE15 /// CTAGE4 /// CTAGE8 /// CTAGE9	0.417718527331832
CTAGE4 /// CTAGE8 /// CTAGE9	0.480347708744734
CTAGE5	0.283635589630085
CTB-102L5.7	0.508941114510728
CTB-176F20.3	0.194726681436883
CTBP1	0.437642643490902
CTBP2	0.342500886343162
CTBS	0.38292626094136
CTC-338M12.4	0.235671149666543
CTC-425F1.4	0.697446358986134
CTC-428G20.3	0.429030158847708
CTC1	0.227759523511592
CTCF	0.358927038028439
CTD-2269F5.1	0.374892899117572
CTD-3126B10.1	0.373168441479202
CTDNEP1	0.333008730407233
CTDP1	0.223264215515691
CTDSP1	0.410671234705466
CTDSP2	0.368605520226657
CTDSPL	0.74304001753727
CTF1	0.24268651128091
CTGF	1.33971180609826
CTH	0.294839007333826
CTIF	0.271347853791344
CTLA4	0.293873614476061
CTNNA1	0.416428715579869
CTNNA2	0.153233265228145
CTNNA3	0.380951980822301
CTNNAL1	1.36381003671208
CTNNAP1	0.133292643497185
CTNNB1	0.56992300275761
CTNNBIP1	0.488728468073466
CTNNBL1	0.422375033148271
CTNND1 /// TMX2-CTNND1	0.459997504220716
CTNND2	0.26838434548389
CTNS	0.181257538915354
CTPS1	0.478590583475059
CTPS2	0.328714322030118
CTR9	0.542358182520445
CTRB1 /// CTRB2	0.298972439197227
CTRB2	0.321898726177265
CTRC	0.338229743377401
CTRL	0.231464641447507
CTSA	0.604333188695762
CTSB	0.597286375390635
CTSC	0.789267079825102
CTSD	0.905626747579626
CTSE	1.09217227424791
CTSF	0.709828083895061
CTSG	0.380288271441271
CTSH	1.23788795496458
CTSK	0.861748826869489
CTSL	0.668377115343207
CTSO	0.646542973495572
CTSS	0.778577984369218
CTSV	0.628406110515783
CTSW	0.575353475818886
CTSZ	0.745889353407856
CTTN	0.404984577507065
CUBN	0.224962006679078
CUEDC1	0.613915020604344
CUEDC2	0.274473005925254
CUL1	0.460342181967526
CUL2	0.333054646802665
CUL3	0.423139990978083
CUL4A	0.399445119023314
CUL4B	0.325142385087444
CUL5	0.325904677143871
CUL7	0.459066800252472
CUL9	0.316471798092442
CUTA	0.424354969323723
CUTC	0.464522416703483
CUX1	0.312786491363577
CUX2	0.222939395503715
CUZD1	0.276447048717486
CWC25	0.252635027905924
CWF19L1	0.227757894892417
CWH43	0.246936468163421
CX3CL1	1.33250574544886
CX3CR1	1.26207435464514
CXADR	0.800160488651828
CXCL1	1.39984262143558
CXCL10	1.34437891883473
CXCL11	1.07837469750037
CXCL12	0.920155794658497
CXCL13	2.97822098081385
CXCL14	1.90239361816814
CXCL2	2.2684137497428
CXCL3	1.51589709486306
CXCL5	0.704385018082553
CXCL6	0.376196963736401
CXCL8	1.95147886971562
CXCL9	1.59283667896294
CXCR1	0.187056853406876
CXCR2	0.47546207282546
CXCR3	0.309475545496671
CXCR4	1.01385700291186
CXCR5	0.269679287745629
CXCR6	0.349968994868936
CXXC1	0.238108808505427
CXXC4	0.402449939882903
CXorf21	0.339247605358768
CXorf36	0.317002673549652
CXorf40A	0.43659897662738
CXorf40A /// CXorf40B	0.420997154759977
CXorf40B	0.463953223518685
CXorf56	0.215779435727282
CXorf57	0.500254976210414
CYAT1	0.374137821822702
CYAT1 /// IGLC1 /// IGLV1-44	1.06462885627326
CYB561	0.289685035920161
CYB561D2	0.367774828110848
CYB5A	0.964941215003449
CYB5B	0.355015628862185
CYB5R1	0.50459895574579
CYB5R2	0.362701692662171
CYB5R3	0.468633828369876
CYB5R4	0.576752621869509
CYBA	0.692862769127661
CYBB	0.822003319822342
CYBRD1	0.753503306215407
CYC1	0.480613359185533
CYCS	0.864808452554731
CYCSP19 /// RP11-3L10.1	0.124977525500548
CYCSP33 /// CYCSP33	0.178968483492733
CYCSP44 /// GS1-103B18.1	0.225682445923369
CYFIP1	0.484084596243241
CYFIP2	0.43372775380805
CYHR1	0.239186698600401
CYLC1	0.211119390367866
CYLC2	0.208027560182729
CYLD	0.316579499291949
CYP11A1	0.294355679059642
CYP11B1	0.168490486713154
CYP11B2	0.398835955313912
CYP17A1	0.257698625287274
CYP19A1	0.263306243899566
CYP1A1	0.369366586554307
CYP1A2	0.347701872646285
CYP1B1	1.37252280641033
CYP20A1	0.259732268654506
CYP21A1P /// CYP21A2	0.252718703779115
CYP24A1	0.631953484708976
CYP26A1	0.332521795809653
CYP26B1	0.708283071379467
CYP27A1	0.913064527153576
CYP27B1	0.572251830701497
CYP2A13	0.436396727310171
CYP2A6	0.23397182514557
CYP2A7	0.309700004370929
CYP2A7P1	0.200027065496277
CYP2B6	0.242362678287179
CYP2B6 /// CYP2B7P	2.18536781293099
CYP2B7P	1.31158744277745
CYP2C18	0.329906395057771
CYP2C19	0.20146780681876
CYP2C8	0.245088259224346
CYP2C9	0.281369781554063
CYP2D6	0.214476145666389
CYP2D6 /// CYP2D7P /// LOC101929829	0.304413563372537
CYP2E1	0.273866175052174
CYP2F1	0.225589689859601
CYP2J2	0.309896584281645
CYP2R1	0.166401115874955
CYP2U1	0.233977130212821
CYP2W1	0.211246601330946
CYP39A1	0.319307160545661
CYP3A4	0.281360940153637
CYP3A43	0.206468697301207
CYP3A5	0.980009007781899
CYP3A7 /// CYP3A7-CYP3AP1	0.254940773941804
CYP3A7-CYP3AP1	0.4929403882142
CYP46A1	0.328779805693617
CYP4A11	0.246179557018577
CYP4A11 /// CYP4A22	0.192600846540693
CYP4B1	4.39010142892932
CYP4F11	0.349066897219686
CYP4F12	0.447682976472165
CYP4F2	0.304419999672605
CYP4F2 /// CYP4F3	0.13916587107576
CYP4F3	0.397707368395212
CYP4F8	0.191145435901152
CYP51A1 /// LRRD1	0.579741017960339
CYP7A1	0.141613332403325
CYP7B1	0.326825730035381
CYR61	1.45215099746014
CYSLTR1	0.16022732739348
CYSLTR2	0.201120471598282
CYTH1	0.446447015327573
CYTH2	0.373557363777072
CYTH3	0.431485363077751
CYTH4	0.311212069013344
CYTIP	0.983857572572939
CYTL1	0.476144996421564
DAAM1	0.63167581197702
DAAM2	0.840284806173349
DAB1	0.244164394706539
DAB2 /// LOC101926921	0.638097228984266
DACH1	1.2729612458207
DACT1	0.638065655577927
DAD1	0.44255334210043
DAG1	0.395908175995681
DAGLA	0.250053397932483
DAK	0.332930737405928
DALRD3	0.287568325865886
DAO	0.245895811384377
DAP	0.769057109581887
DAP3	0.725309736141707
DAPK1	0.85723506357996
DAPK2	0.700608113105648
DAPK3 /// MIR637	0.492109542203339
DAPP1	0.323258240976752
DARS	0.51486880633079
DARS2	0.441249777766211
DAXX	0.226616965871745
DAZ1 /// DAZ2 /// DAZ3 /// DAZ4	0.193138229998904
DAZAP1	0.453415006709244
DAZAP2	0.38414068839195
DAZL	0.126862485974563
DBET /// DUX3 /// DUX4 /// DUX4L1 /// DUX4L2 /// DUX4L24 /// DUX4L3 /// DUX4L4 /// DUX4L5 /// DUX4L6 /// DUX4L7 /// DUX4L8 /// LOC100133400 /// LOC100287823 /// LOC100288289 /// LOC100291626 /// LOC652301	0.222813055033068
DBET /// DUX4 /// DUX4L1 /// DUX4L2 /// DUX4L24 /// DUX4L3 /// DUX4L4 /// DUX4L5 /// DUX4L6 /// DUX4L7 /// DUX4L8 /// LOC100288289 /// LOC100291626 /// LOC652301	0.556751200664074
DBF4	0.739010302105774
DBF4B	0.243331936374544
DBH	0.293087252068128
DBI	0.581628002744527
DBN1	0.610591331032509
DBNDD1	0.358806396840215
DBNDD2 /// SYS1 /// SYS1-DBNDD2	0.3604339328701
DBP	0.235519569778239
DBR1	0.311427080912417
DBT	0.470346413359657
DCAF10	0.385344649333311
DCAF11	0.214100705038724
DCAF13	0.233047559858102
DCAF15	0.227282338739453
DCAF16	0.472194776782353
DCAF17	0.34567494830304
DCAF4	0.260155172855931
DCAF6	0.402492245781874
DCAF7	0.230617486378207
DCAF8	0.286756262179152
DCAKD	0.144375171341289
DCBLD2	0.523681826446211
DCC	0.329832669927153
DCHS1	0.640002478178838
DCHS2	0.217725760127056
DCK	0.701839181060471
DCLK1	0.993078570463745
DCLK2	0.181982501007846
DCLRE1A	0.266587878138085
DCLRE1B	0.240239115634107
DCLRE1C	0.451798275091259
DCN	1.00861685892797
DCP1A	0.349581591187407
DCP2	0.579716657772321
DCPS	0.449447195088573
DCSTAMP	0.42357375574145
DCT	0.227739739848149
DCTD	0.451904782073338
DCTN1	0.347320006881143
DCTN1 /// SLC4A5	0.734328038650164
DCTN2	0.277443478135741
DCTN3	0.321178256439406
DCTN4	0.584506011511216
DCTN5	0.282157163014613
DCTN6	0.658568524478985
DCTPP1	0.43663174586284
DCUN1D1	0.277222977975297
DCUN1D2	0.251121039680887
DCUN1D4	0.362621324047502
DCX	0.213796648508789
DCXR	0.508137585121798
DDA1	0.440010445007728
DDAH1	0.607612921929977
DDAH2	0.54708488945387
DDB1	0.327244745451225
DDB2	0.385421062079449
DDC	0.386738253292989
DDHD2	0.588124229430129
DDI2 /// RSC1A1	0.23911730859697
DDIT3	0.401426909604503
DDIT4	1.03208179462215
DDN	0.34936925276079
DDO	0.358650441459439
DDOST	0.58797984852637
DDR1 /// MIR4640	0.610363620565574
DDR1-AS1	0.26577603586155
DDR2	0.717137119917508
DDRGK1	0.437599052296221
DDT /// DDTL	0.470821480866404
DDX1	0.355744078928721
DDX10	0.347448367284079
DDX11	0.342775153805256
DDX11 /// DDX12P /// LOC642846	0.431663752435606
DDX17	0.388114931774913
DDX18	0.399210206033546
DDX19A	0.262639167533447
DDX19A /// DDX19B	0.261059910112447
DDX21	0.672977717015367
DDX23	0.33534251685894
DDX24	0.411388747390658
DDX25	0.374546459012934
DDX27	0.297870579121433
DDX27 /// SS18	0.399665647401751
DDX28	0.180367219739881
DDX31	0.191237802522958
DDX39A	0.80392256708706
DDX3X	0.577094604645062
DDX3Y	2.74697956108209
DDX4	0.175314294024521
DDX41	0.396105069369991
DDX42	0.288016829130534
DDX43	0.391534114875039
DDX46	0.343025704819413
DDX49	0.235159334731375
DDX5 /// MIR3064 /// MIR5047	0.393873502033655
DDX50	0.485092149428095
DDX51	0.270411335362761
DDX52	0.313140062833122
DDX54	0.293837726141154
DDX56	0.419112491544638
DDX58	0.584318704427028
DDX6	0.594916625779946
DDX60	0.568980137663779
DEAF1	0.399349037055912
DEC1	0.225575537622166
DECR1	0.409040417951426
DECR2	0.406902859292193
DEDD	0.207214919711936
DEF6	0.328177768438501
DEF8	0.38566169389664
DEFA1 /// DEFA1B /// DEFA3	0.393001548882511
DEFA4	0.175236601156063
DEFA5	0.209736778134181
DEFA6	0.217303226577856
DEFB1	0.633400000057097
DEFB126	0.191070097069634
DEFB4A /// DEFB4B	0.338162586815211
DEGS1	0.492706840718505
DEK	0.588221287123169
DENND1A	0.439143474535374
DENND1B	0.630595638038592
DENND1C	0.415481556420575
DENND2A	0.550337629105
DENND2D	0.488676456200706
DENND3	0.790979279087154
DENND4A	0.466608338154118
DENND4B	0.238809980797651
DENND4C	0.550534012740961
DENND5A	0.584589279828108
DENND5B	0.153197737427417
DENND6B	0.295184050988968
DENR	0.701694678635381
DEPDC1	0.542435767282917
DEPDC5	0.191133948725802
DEPTOR	0.951328206968855
DERA	0.658915014037255
DERL1	0.548655913106735
DERL2	0.431652363445224
DES	1.13065437026561
DES /// SUPT20H	0.579282871876742
DESI1	0.36690923524154
DESI2	0.359240338366412
DET1	0.367834908659717
DEXI	0.516164647734014
DFFA	0.405557152415572
DFFB	0.368190416512277
DFNA5	0.63691863303371
DFNB31	0.216668853698576
DGAT1	0.605113060514388
DGCR11	0.384796204512672
DGCR14 /// TSSK2	0.202745164072554
DGCR2	0.304264801306344
DGCR5	0.234457110647968
DGCR6 /// DGCR6L	0.486895675402018
DGCR6L	0.178691954608368
DGCR8 /// MIR1306	0.251791355610889
DGCR9	0.31197841225309
DGKA	0.339146892105434
DGKB	0.228086014999912
DGKD	0.42407465672578
DGKE	0.124892006212642
DGKG	0.252492954718202
DGKH	0.163230708472384
DGKI	0.39262150363469
DGKQ	0.217093663014438
DGKZ	0.480868022745
DGUOK	0.344434886945724
DHCR24	0.77336909200077
DHCR7	0.514302317969956
DHDDS	0.218937069993029
DHFR	0.322518710814022
DHODH	0.194624681651408
DHPS	0.296159410611871
DHRS1	0.339620559741197
DHRS11	0.588541195292596
DHRS12	0.296416763474653
DHRS2	0.293938315912152
DHRS3	0.664666902291561
DHRS4 /// DHRS4L2	0.239448106943541
DHRS7	0.563484699585626
DHRS7B	0.417545702914174
DHRS9	0.360476857353094
DHTKD1	0.40390066686409
DHX15	0.449961554061234
DHX16	0.340421229274998
DHX29	0.679827513006795
DHX30	0.355738792733179
DHX32	0.301311327771574
DHX34	0.222058667244402
DHX35	0.390163276996052
DHX38	0.318998279540661
DHX40	0.530389420023855
DHX57	0.28456837143094
DHX58	0.309378767096824
DHX8	0.322640523674505
DHX9	0.421307742568597
DIABLO	0.333155044560362
DIAPH1	0.228880355615154
DIAPH2	0.813444148400977
DIAPH2-AS1	0.235977095603012
DIAPH3	0.320632406856721
DICER1	0.469943701290072
DIDO1	0.323984299031721
DIEXF	0.427924701271307
DIMT1	0.296989377068215
DIO1	0.358295343230163
DIO2	0.276723905694496
DIO3	0.288310466803939
DIP2A	0.273014897574361
DIP2C	0.341915056240531
DIRAS2	0.150684509671644
DIRAS3	0.610775332364706
DIS3	0.224238614694421
DISC1	0.261360861442448
DISC1 /// TSNAX-DISC1	0.229878883605123
DIXDC1	1.01177150732081
DKC1 /// MIR664B /// SNORA56	0.605443841940776
DKFZP434A062	0.234434362109493
DKFZP434C153 /// OBSCN	0.241449467175296
DKFZP434L187	0.264402561521647
DKFZP586I1420	0.423311663076088
DKK1	0.64213151523489
DKK2	1.05773300896285
DKK3	1.20515642373237
DKK4	0.219478589871901
DKKL1	0.466874290275431
DLAT	0.565216102324435
DLC1	2.17776199759797
DLD	0.507435011743274
DLEC1	0.27794712858525
DLEU1	0.393157400239153
DLEU2	0.274953106996501
DLEU2 /// DLEU2L /// MIR15A	0.27166554743313
DLEU2L	0.120996208964799
DLG1	0.377027520279051
DLG2	0.208991516900855
DLG3	0.250756948053435
DLG4	0.356560914996782
DLG5	0.596819420527737
DLGAP1	0.19704343488608
DLGAP2	0.253687776053157
DLGAP4	0.26757133171188
DLGAP5	1.3810083373928
DLK1	0.308345758127833
DLK2	0.222479151924272
DLL3	0.302600441566127
DLST	0.424165203516344
DLX2	0.420542767396103
DLX4	0.470813792640177
DLX5	0.32859320310089
DLX6	0.314050186209592
DMBT1	1.80215490571217
DMC1	0.240046537296248
DMD	0.606668661386943
DMP1	0.236842676243271
DMPK	0.349990254013373
DMRT1	0.171506996485006
DMTF1	0.442958947040996
DMTN	0.309289717420927
DMWD	0.254031196064401
DMXL1	0.711362622735129
DMXL2	0.435745103926154
DNA2	0.517532655156771
DNAAF1	0.364399462542255
DNAAF2	0.564106759273026
DNAH17	0.201683705672355
DNAH2	0.209014614940194
DNAH3	0.240031005783837
DNAH6	0.364726075135719
DNAH7	0.168611173797521
DNAH9	0.241555089153367
DNAI1	0.393586470615716
DNAI2	0.324751464251447
DNAJA1	0.491680512464283
DNAJA1P4 /// DNAJA1P4	0.302172193989082
DNAJA2	0.551913391543433
DNAJA3	0.412894228039185
DNAJA4	0.247169058508467
DNAJB1	0.566984784660104
DNAJB12	0.245232978447387
DNAJB14	0.649608093678821
DNAJB2	0.401911205683517
DNAJB4	0.830646740053384
DNAJB5	0.291119115307216
DNAJB6	0.701395610922951
DNAJB6 /// TMEM135	0.598109837586459
DNAJB9	0.685950462371943
DNAJC1	0.409146096288662
DNAJC10	0.773485177530151
DNAJC11	0.287052262894983
DNAJC12	1.39309242050912
DNAJC13	0.299858053621435
DNAJC15	0.536358192820213
DNAJC16	0.277298576741721
DNAJC17	0.365489708957716
DNAJC2	0.519868613822723
DNAJC22	0.379179174721998
DNAJC24	0.214764056562352
DNAJC28	0.225492207483417
DNAJC3	0.44994127473393
DNAJC4	0.254638482592537
DNAJC6	0.435370207137938
DNAJC7	0.657562148331397
DNAJC8	0.262822477118563
DNAJC9	0.686163798613468
DNAL4	0.32355848791682
DNALI1	0.515376211506362
DNASE1	0.259742232879098
DNASE1L1	0.245326776222006
DNASE1L2	0.406138759616055
DNASE1L3	1.19918156208957
DNASE2	0.342852870009732
DNASE2B	0.449955513682331
DND1	0.206708849587208
DNM1	0.353359667741327
DNM1L	0.528492349854393
DNM2	0.29492117898184
DNM3	0.598065362811028
DNMBP	0.347523816628302
DNMT1	0.655094648466543
DNMT3A	0.243896759493993
DNMT3B	0.404375574175703
DNMT3L	0.209940924679614
DNPEP	0.260395762579808
DNPH1	0.50974429291611
DNTT	0.188026083096562
DNTTIP2	0.353898777486338
DOC2A	0.244417924388925
DOC2B	0.249380149408793
DOCK1	0.316647483326438
DOCK10	0.364394726611017
DOCK2	0.682725560025332
DOCK3	0.363704922683804
DOCK4	1.81632256435668
DOCK5	0.288564848237184
DOCK6	0.427797645261455
DOCK9	0.745494360258898
DOHH	0.475870780942649
DOK1	0.312399186982827
DOK2	0.722063071800834
DOK3	0.338801963843742
DOK4	0.45696685275972
DOK5	0.493399450972337
DOLK	0.269262795336202
DOLPP1	0.251533113221521
DONSON	0.86514951207453
DOPEY1	0.250465223116422
DOPEY2	0.179964365688935
DOT1L	0.160190604488713
DPAGT1	0.628386597638619
DPEP1	0.379929632229045
DPEP2	1.18315762859623
DPEP3	0.287628816006988
DPF1	0.372865231419912
DPF2	0.337203493166896
DPF3	0.313660636602227
DPH1 /// OVCA2	0.193532178542529
DPH2	0.390299227992543
DPH5	0.220193348780779
DPM1	0.602143917596575
DPM2	0.304314058788078
DPM3	0.519960345605794
DPP3	0.535430887628056
DPP4	1.06628398842142
DPP6	0.339575633944013
DPP8	0.451003505700218
DPPA4	0.175898987940868
DPT	1.30056903150938
DPY19L1	1.04723106710557
DPY19L1P1	0.254298027833589
DPY19L2P2	0.288286791432561
DPY19L4	0.685132193490507
DPY30 /// MEMO1	0.627145915184823
DPYD	0.692369750053778
DPYS	0.300891869491739
DPYSL2	1.62331418636269
DPYSL3	0.667376782760943
DPYSL4	0.197004503885747
DQ583205 /// LOC642533 /// ZNF778	0.335765706141308
DQ597730 /// LRRC37A2	0.328157480072637
DR1	0.41838239649843
DRAM1	1.05364867511203
DRAP1	0.410167514644651
DRD1	0.275158433669447
DRD2	0.179585538553816
DRD3	0.181063602943027
DRD4	0.325022117133734
DRD5	0.361848702426646
DRG1	0.323647480786033
DRG2	0.273487093393038
DRICH1	0.232447723527258
DROSHA	0.594141173611797
DRP2	0.351651947098275
DSC1	0.177937270252063
DSC2	0.489689116480329
DSC3	0.188659848683692
DSCAM	0.333065265748555
DSCC1	0.271840676956375
DSCR3	0.247646957509773
DSCR4	0.266072688863762
DSE	0.628394162596356
DSERG1	0.351134957304533
DSG1	0.150334082390296
DSG2	1.33741609602944
DSG3	0.267918742509144
DSN1	0.207881948123237
DSP	2.30732160746338
DSPP	0.135308467632903
DST	0.961794598837203
DSTN	0.650789999989442
DSTNP1 /// DSTNP1	0.200398569420628
DSTNP2	0.358515157804025
DSTYK	0.279042378786855
DTL	1.20444411906379
DTNA	0.188151570587957
DTNB	0.239474709918008
DTWD1	0.320369798147251
DTX2 /// LOC102725292	0.560464089376437
DTX2P1-UPK3BP1-PMS2P11	0.258284321772267
DTX3	0.221308754651589
DTX4	0.60243197372179
DTYMK	0.581119915285326
DUOX1	1.85622962856929
DUOX2	0.260287060541315
DUS1L	0.553973032730312
DUS2	0.198874478397315
DUS4L	0.551656312438432
DUSP1	1.42544553953253
DUSP10	0.641500741810958
DUSP11	0.2907739650803
DUSP12	0.471640775417505
DUSP13	0.228448334556184
DUSP14	0.577950291448136
DUSP2	0.528525418940246
DUSP21	0.31171004351559
DUSP22	0.34745592703978
DUSP26	0.335606505181246
DUSP3	0.378658635918439
DUSP4	0.843133336849081
DUSP5	0.990033238892737
DUSP6	0.931144723201928
DUSP7	0.597039882468309
DUSP8 /// LOC101927562	0.660456437757808
DUSP9	0.361296505218534
DUT	0.398046258937153
DUTP1 /// DUTP1	0.122881821564258
DUX1	0.323124607954719
DUX1 /// DUX3 /// DUX5	0.215155999931143
DVL1	0.44547421035977
DVL2	0.295012132713641
DVL3	0.298392420843681
DXO	0.212316649897103
DYM	0.154259596430823
DYNC1H1	0.38479966178928
DYNC1I1	0.282312072329012
DYNC1I2	0.359025265337639
DYNC1LI1	0.470463484619689
DYNC1LI2	0.416453246744082
DYNC2H1	0.543572431356268
DYNC2LI1	0.388559522768378
DYNLL1	0.483591179621499
DYNLRB1	0.467966809765263
DYNLT1	0.538663600989464
DYNLT3	0.540880333939937
DYRK1A	0.400360750886382
DYRK1B	0.302155220112757
DYRK2	0.400754097152021
DYRK3	0.26297073732486
DYRK4	0.296819895326021
DYSF	0.370185459958437
DZANK1	0.365464930739329
DZIP1	0.278061040372934
DZIP3	0.325205830145468
E2F1	0.23407162036003
E2F2	0.25148194977725
E2F3	0.591341269638535
E2F4	0.211797049628235
E2F5	0.489642108215534
E2F6	0.425657267637389
E2F8	0.739737084863293
E4F1	0.349599382467831
EAF2	0.406195843641946
EAPP	0.523927653242223
EBAG9	0.461012162972535
EBF2	0.266953640331215
EBI3	0.273639938875924
EBLN2	0.393847621149582
EBNA1BP2 /// MIR6733	0.527774398864391
EBP	0.37983503758862
ECD	0.295664015443172
ECE1	0.410572111684694
ECE2	0.325423573762626
ECEL1	0.254315242510573
ECH1	0.359597569582036
ECHDC1	0.587821658147886
ECHDC2	0.547275492108421
ECHDC3	0.677718220011741
ECHS1	0.409855136393356
ECI1	0.446480717145105
