Gene	variation
CLTB	0.194592825005182
CLTC	0.24990934555327
CLTC-IT1	0.519309123147799
CLTCL1	0.39747453565836
CLU	1.15911330886222
CLUAP1	0.283511225276355
CLUH	0.267528589718667
CLUHP3	0.387909059981577
CLUHP3 /// ZNF720	0.444827091954359
CLUL1	0.227614473467809
CLVS1	0.297173998936284
CLVS2	0.227039457505943
CLYBL	0.283033721534437
CLYBL-AS1	0.247178567551996
CLYBL-AS2	0.191302732905237
CMA1	0.214398104908263
CMAHP	0.44056488691632
CMAS	0.289015731683262
CMBL	0.195556697065548
CMC1	0.731697970229664
CMC2	0.57837995834408
CMC4	0.272048489001553
CMC4 /// MTCP1	0.228278712395878
CMIP	0.418047407113239
CMIP /// LOC100129617	0.324682149098397
CMKLR1	0.43376465444064
CMPK1	0.514403926874675
CMPK2	1.74017054622085
CMSS1	0.422919658108235
CMTM1	0.430537878426527
CMTM2	0.673331101723896
CMTM3	0.209728840611159
CMTM4	0.289435592621076
CMTM5	1.05101246838934
CMTM6	0.33172615883265
CMTM7	0.191958014168097
CMTM8	0.514711349110929
CMTR1	0.421244120074292
CMTR2	0.689239205730816
CMYA5	0.25935434952379
CNBD1	0.134614953211681
CNBD2	0.125750831255977
CNBP	0.228774120634736
CNDP1	0.271861171623426
CNDP2	0.299246963296754
CNEP1R1	0.389777011769416
CNFN	0.348888018841777
CNGA1	0.227746212644085
CNGA3	0.165068517078226
CNGA4	0.256756269099901
CNGB1	0.163417119714764
CNGB3	0.12398147284151
CNIH1	0.416843296519076
CNIH2	0.23103562999389
CNIH3	0.147387393419402
CNIH4	0.454729452763116
CNKSR1	0.239861250561537
CNKSR2	0.336594815133919
CNKSR3	0.119689562551317
CNN1	0.408727796309162
CNN2	0.265569267647951
CNN2P10 /// CNN2P10	0.243058938726363
CNN3	0.42590697556813
CNN3P1 /// CNN3P1	0.211433685807052
CNNM1	0.304053615707652
CNNM2	0.156944056943965
CNNM3	0.295226268810726
CNNM4	0.308751540221508
CNOT1	0.225852938029149
CNOT10	0.161783846104182
CNOT11	0.188546918464382
CNOT2	0.201742812798457
CNOT3	0.272677119688311
CNOT4	0.159417116050297
CNOT6	0.29633982462343
CNOT6L	0.280916524100288
CNOT7	0.259311060442705
CNOT8	0.285223343815796
CNP	0.280278581901815
CNPPD1	0.563937498436115
CNPY1	0.147938596414278
CNPY2	0.299206714553081
CNPY3	0.249433608975041
CNPY4	0.223618124687176
CNR1	0.173099626537482
CNR2	0.301519922347638
CNRIP1	0.318302537424497
CNST	0.32201063113278
CNTD1	0.251993557707106
CNTD2	0.329769425819098
CNTF	0.242877483119482
CNTFR	0.255626074263936
CNTFR-AS1	0.17157745460065
CNTLN	0.206788966305934
CNTN1	0.12218292964537
CNTN2	0.199383870570863
CNTN3	0.171144424122939
CNTN4	0.106846357447673
CNTN5	0.150577364554428
CNTN6	0.183239458865975
CNTNAP1	0.306942955113047
CNTNAP2	0.43673849838979
CNTNAP3	1.79526322895008
CNTNAP3 /// CNTNAP3B	1.5660186539491
CNTNAP3 /// CNTNAP3B /// CNTNAP3P2	1.45144941840658
CNTNAP3P2	0.44806004194967
CNTNAP4	0.154834129333089
CNTNAP5	0.17294618633542
CNTRL	0.276487965303967
CNTROB	0.131629762925995
COA1	0.223592265389976
COA3	0.303845336878094
COA4	0.229943439511487
COA5	0.259475953248308
COA6	0.39415745321778
COA7	0.206402027135176
COASY	0.19665157763524
COBL	0.152299773293208
COBLL1	0.361337322557336
COCH	0.299314878649533
COG1	0.222173534638169
COG2	0.238206076521862
COG3	0.251192580235738
COG4	0.223526145422106
COG5	0.244955625192033
COG6	0.443161953632256
COG7	0.315047295182591
COG8	0.229399341466468
COG8 /// PDF	0.187289533711781
COIL	0.298275771984841
COL10A1	0.392775312560079
COL11A1	0.119422931410076
COL11A2	0.20539267557475
COL12A1	0.127159915941035
COL13A1	0.21632798595416
COL14A1	0.137644136370919
COL15A1	0.205454636696563
COL16A1	0.260936900269446
COL17A1	0.270810478786402
COL18A1	0.480977333124369
COL18A1-AS1	0.195933923926524
COL19A1	0.256337466023498
COL1A1	0.196541053992468
COL1A2	0.1862881006949
COL20A1	0.18504951832367
COL21A1	0.187814762027203
COL22A1	0.164828334716196
COL23A1	0.263712302017071
COL24A1	0.134669882057279
COL25A1	0.136328503055431
COL26A1	0.196179112172231
COL27A1	0.159861003839868
COL28A1	0.137089917854611
COL2A1	0.159586881660843
COL3A1	0.112034671961338
COL4A1	0.188128685035326
COL4A2	0.197419644535366
COL4A3	0.182344335966817
COL4A3BP	0.312803483865114
COL4A4	0.203463121954655
COL4A5	0.146851490945888
COL4A6	0.12379999283183
COL5A1	0.1513725695293
COL5A2	0.159366846472884
COL5A3	0.213717520743204
COL6A1	0.128479096042656
COL6A2	0.320336352484871
COL6A3	0.41457196584938
COL6A5	0.109399895038349
COL6A6	0.149241003505352
COL7A1	0.194341953145531
COL8A1	0.107263940416405
COL8A2	0.248859276659966
COL9A1	0.183622297561238
COL9A2	0.332173135898818
COL9A3	0.672021168470161
COLCA1	0.21501771913843
COLCA2	0.228154681401982
COLEC10	0.231876521741776
COLEC11	0.247192907282522
COLEC12	0.260530209325609
COLGALT1	0.246223973219323
COLGALT2	0.405879992549249
COLQ	0.562422176975014
COMMD1	0.293931942187285
COMMD10	0.562645653755885
COMMD2	0.421287090235666
COMMD3	0.51604312941641
COMMD4	0.236703855962563
COMMD5	0.228537698480778
COMMD5 /// LOC101928879 /// ZNF250	0.22275009862542
COMMD6	1.44478894501298
COMMD7	0.215084514252695
COMMD8	1.25245580863053
COMMD9	0.252099882480568
COMP	0.201113065362034
COMT	0.269938615480033
COMTD1	0.201100506089386
COPA	0.296503659345407
COPB1	0.258677391565472
COPB2	0.153740690694875
COPE	0.204239901081936
COPG1	0.23039112135611
COPG2	0.382383404555984
COPG2IT1	0.270586237254075
COPRS	0.276767951182735
COPS2	1.02541294022396
COPS3	0.286468283263991
COPS4	0.549229647902863
COPS5	0.509312772654503
COPS6	0.191231862374694
COPS7A	0.186596479140906
COPS7B	0.14035942607418
COPS8	0.374565200695216
COPZ1	0.220458334033916
COPZ2	0.188009094796141
COQ10A	0.280745268539338
COQ10B	0.374771509191106
COQ2	0.548932543599847
COQ3	0.246333953224772
COQ4	0.244086829703718
COQ5	0.440319878668102
COQ6	0.217475384653873
COQ7	0.162004358490896
COQ9	0.152042878451922
CORIN	0.209874636739794
CORO1A	0.210930626805423
CORO1B	0.205714318566132
CORO1C	0.396288275063764
CORO2A	0.282117360032615
CORO2B	0.62582081763309
CORO6	0.285731763121961
CORO7	0.271571509975782
CORT	0.362478664730327
COTL1	0.219235345775838
COX1	0.171698923462284
COX10	0.254735981118372
COX10-AS1	0.442918779378997
COX10-AS1 /// LOC100506974	0.300176591047308
COX11	0.371689722767448
COX14	0.513687066629226
COX15	0.178030932712423
COX16	0.979357335930128
COX16 /// SYNJ2BP-COX16	0.403938971651693
COX17	0.325072835135211
COX17 /// POPDC2	0.45695902948315
COX18	0.256536798827965
COX19	0.155483887630409
COX2	0.240660704343016
COX20	0.26549166205986
COX3 /// LOC101929612	0.337935716726431
COX4I1	0.233735078805033
COX4I2	0.249282415344687
COX5A	0.317719615762984
COX5B	0.27708175613639
COX6A1	0.398305569032837
COX6A2	0.273574572452926
COX6B1	0.200667702715993
COX6B1P3 /// COX6B1P3	0.306532372638619
COX6B2	0.328218320475368
COX6C	0.763400439303794
COX6CP1 /// COX6CP1	0.266044208245372
COX6CP2 /// COX6CP2	0.217025872320574
COX7A1	0.309315136151458
COX7A2	0.70296855606683
COX7A2L	0.426080918190257
COX7A2P2 /// COX7A2P2	0.628120809621649
COX7B	1.45326872792048
COX7B2	0.191324905106014
COX7BP1 /// COX7BP1	1.09285810871009
COX7C	1.14113571866335
COX8A	0.221517444776905
COX8C	0.133734787768211
CP	0.106996719943082
CPA1	0.172262091207199
CPA2	0.260237698629406
CPA3	1.77642365237614
CPA4	0.304513811480785
CPA5	0.270880131884317
CPA6	0.129140827686648
CPAMD8	0.290180712735439
CPB1	0.23526119031053
CPB2	0.204128475674229
CPD	0.597910716889841
CPE	0.217664650897381
CPEB1	0.223691960568177
CPEB2	0.65674155330696
CPEB2-AS1	0.205176778577338
CPEB3	0.221535440394648
CPEB4	0.42736873252348
CPED1	0.48684183080473
CPLX1	0.17140014665781
CPLX2	0.16775528393835
CPLX3	0.224708936560988
CPM	0.342937516423805
CPN1	0.237476383759393
CPN2	0.172261964278248
CPNE1	0.292411998777419
CPNE2	0.467961557030197
CPNE3	0.269939788991845
CPNE4	0.154427460587681
CPNE5	0.627851290605802
CPNE6	0.206757676420933
CPNE7	0.245413452561321
CPNE8	0.478738936069551
CPNE9	0.246533722780883
CPO	0.205153618103273
CPOX	0.487934285522859
CPPED1	0.448305519909646
CPQ	0.379904652789158
CPS1	0.171764156765522
CPS1-IT1	0.168727923138594
CPSF1	0.269292975869611
CPSF1 /// MIR1234 /// MIR6849 /// MIR939	0.383988822552775
CPSF2	0.160901997092671
CPSF3	0.245563126537192
CPSF3L	0.167045485866893
CPSF3L /// MIR6727	0.179439745148088
CPSF4	0.183815419612317
CPSF6	0.380255566438651
CPSF7	0.287514933956503
CPT1A	0.552554501891708
CPT1C	0.188210605185855
CPT2	0.232723070032741
CPTP	0.205907703140703
CPVL	0.471625519680025
CPXCR1	0.107504780438658
CPXM1	0.264610030605336
CPXM2	0.166281157857714
CPZ /// GPR78	0.289728285041219
CR1	0.702483717947727
CR1 /// CR1L	0.632627406500231
CR1L	1.18403737978434
CR2	0.584225432621805
CR936796	0.572862050412279
CRABP1	0.19117817275757
CRABP2	0.237765642019418
CRADD	0.314333239424267
CRAMP1L	0.201126545841412
CRAT	0.55008578438891
CRB1	0.207368020700239
CRB2	0.241292610603012
CRB3	0.217952524350605
CRBN	0.507160106750163
CRCP	0.219349696718695
CRCT1	0.210454071916008
CREB1	0.293996063966723
CREB3	0.209578370966899
CREB3L1	0.215497032182594
CREB3L2	0.221328671289643
CREB3L3	0.200711480242238
CREB3L4	0.2486165571431
CREB5	0.724839222286807
CREB5 /// LOC401317	0.70004627703916
CREBBP	0.393547523020217
CREBL2	0.326808893321344
CREBRF	0.394445922138372
CREBZF	0.475920313906183
CREG1	0.528895580359048
CREG2	0.17379053705029
CRELD1	0.317415560367617
CRELD2	0.268580288521775
CREM	0.265925141988562
CRH	0.14841225027609
CRHBP	0.259166770164398
CRHR1	0.142506766168209
CRHR1-IT1 /// MGC57346	0.159575895073485
CRHR2	0.197573149099981
CRIM1	0.425851891137416
CRIM1 /// LOC101929500	0.340864240656808
CRIP1	0.56073965131996
CRIP2	0.464054444918276
CRIP3	0.364843062237269
CRIPAK	0.406267120696101
CRIPT	0.303036721375051
CRISP1	0.131442755546291
CRISP2	0.237668985463282
CRISP3	1.03261477242455
CRISPLD1	0.189020030461227
CRISPLD2	0.799668484361106
CRK	0.253898313258956
CRKL	0.251010727737743
CRLF1	0.220378247382066
CRLF2	0.306780736879978
CRLF3	0.271872050039342
CRLS1	0.41084257906879
CRMP1	0.299240313992672
CRNDE	0.211408499792621
CRNKL1	0.336612540016814
CRNN	0.257673983773542
CROCC	0.287424359191536
CROCCP2	0.328564490608463
CROCCP3	0.219320478161137
CROT	0.222286327821302
CRP	0.17347763111923
CRTAC1	0.193820815067352
CRTAM	0.597744644017951
CRTAP	0.318119217632855
CRTC1	0.228118167936548
CRTC2	0.282101292098805
CRTC3	0.299405579347226
CRX	0.190312135806251
CRY1	0.51709413219588
CRY2	0.254863981759516
CRYAA	0.225286191819771
CRYAB	0.326667872362203
CRYBA1	0.16587775121459
CRYBA2	0.222233870101518
CRYBA4	0.214837699435084
CRYBB1	0.223327666783023
CRYBB2	0.248016106506334
CRYBB2 /// CRYBB2P1	0.425155919345216
CRYBB2P1	0.253688218027037
CRYBB3	0.271176104875332
CRYBG3	0.367632075966114
CRYGA	0.210993748200581
CRYGB	0.207273277765162
CRYGC	0.220008211526658
CRYGD	0.260158402808462
CRYGEP	0.230015834666223
CRYGN	0.304838540138971
CRYGS	0.297098104841672
CRYL1	0.274876204099339
CRYM	0.233952231968098
CRYZ	0.6137160268335
CRYZL1	0.230559780736397
CS	0.3090164714315
CSAD	0.403590431275068
CSAG2 /// CSAG3	0.255470496778251
CSDC2	0.356063406696926
CSDE1	0.196438526285501
CSE1L	0.304481942208758
CSF1	0.222854104149573
CSF1R	0.461634622520402
CSF2	0.164247128597516
CSF2RA	0.46285687139564
CSF2RB	0.347569563092934
CSF3	0.24830668152759
CSF3R	0.487348284971901
CSGALNACT1	0.679415304932311
CSGALNACT2	0.55106165058768
CSH1	0.358927844843606
CSH1 /// CSH2	0.181542235634815
CSH1 /// CSH2 /// CSHL1 /// GH1	0.168003358861424
CSH1 /// CSHL1 /// GH1	0.207541747202526
CSH1 /// CSHL1 /// GH1 /// GH2	0.173278786825168
CSHL1	0.114455114557444
CSK	0.281176018340838
CSMD1	0.110219137247742
CSMD2	0.139209375616083
CSMD2-AS1	0.327068256443239
CSMD3	0.190214935095798
CSN1S1	0.227694147420557
CSN1S2AP	0.15984548098717
CSN2	0.163356536798124
CSN3	0.221373040459393
CSNK1A1	0.175591978346834
CSNK1A1P1	0.156528939300788
CSNK1D	0.266576048657171
CSNK1E	0.180389166923248
CSNK1E /// CSNK1E	0.244428271823167
CSNK1E /// CSNK1E /// LOC400927	0.279560554082012
CSNK1G1	0.157472028139643
CSNK1G2	0.194800626821255
CSNK1G2-AS1	0.270830166630198
CSNK1G3	0.493592279854208
CSNK2A1	0.196739277641864
CSNK2A1 /// NFE2L2	0.319216643144405
CSNK2A2	0.236564921660064
CSNK2B	0.221505005182008
CSNK2B /// LY6G5B	0.351310726833929
CSPG4	0.17274843527831
CSPG4P1Y	0.202105923973392
CSPG4P5	0.272282358311003
CSPG5	0.214240304424144
CSPP1	0.269566196295653
CSRNP1	0.401108998462465
CSRNP2	0.171406971881899
CSRNP3	0.11120618778599
CSRP1	0.269149589872161
CSRP2	0.228598228805203
CSRP2BP /// PET117	0.219255782856193
CSRP3	0.250339017420928
CST1	0.211816353012615
CST11	0.181468822176727
CST13P	0.174250928627909
CST2	0.21300049479373
CST3	0.365850633776407
CST4	0.238056163736379
CST5	0.24815550016982
CST6	0.274867819096558
CST7	0.53389856734232
CST8	0.251086707349604
CST9	0.237231657977075
CST9L	0.215700717096341
CSTA	1.28660579650847
CSTB	0.261356473532878
CSTF1	0.179249628202074
CSTF2	0.198568215459176
CSTF2T	0.373712892671429
CSTF3	0.21170247322809
CSTF3-AS1	0.136214325838852
CSTL1	0.165364795531509
CT45A1 /// CT45A2 /// CT45A3 /// CT45A4 /// CT45A5 /// CT45A6 /// LOC101060211 /// LOC102723631 /// LOC102723680 /// LOC102723737	0.158287489018581
CT47A1 /// CT47A10 /// CT47A11 /// CT47A12 /// CT47A2 /// CT47A3 /// CT47A4 /// CT47A5 /// CT47A6 /// CT47A7 /// CT47A8 /// CT47A9	0.219903458548132
CT55	0.269244346848852
CT62	0.204607248003996
CT83	0.146456627013717
CTA-246H3.12	0.334816712554006
CTA-250D10.23	0.674768300635192
CTA-254O6.1	0.211541170975973
CTA-268H5.14	0.249718263184278
CTA-280A3__B.2	0.211211859257974
CTA-292E10.6	0.455943656424293
CTA-29F11.1	0.439495106040567
CTA-331P3.1	0.151229814533592
CTA-384D8.35	0.456141458267689
CTA-390C10.10	0.448420807987672
CTA-445C9.15	0.613366247521942
CTAG1A /// CTAG1B	0.173679873497987
CTAG2	0.208269122609844
CTAGE1	0.179918523517224
CTAGE11P	0.17606717856734
CTAGE15 /// CTAGE4 /// CTAGE8 /// CTAGE9	0.264148858517578
CTAGE4 /// CTAGE8 /// CTAGE9	0.227723223747342
CTAGE5	0.276589918233874
CTAGE5 /// MIA2	0.171037976813804
CTB-102L5.7	0.205158537054548
CTB-113P19.1	0.285867669105747
CTB-119C2.1	0.347971534904393
CTB-12A17.3	0.346949761931374
CTB-12O2.1	0.136016872171828
CTB-167B5.2	0.84619275773651
CTB-174D11.1	0.311502561247018
CTB-176F20.3	0.279133312484593
CTB-181H17.1	0.603243807087874
CTB-25B13.12	0.508669804803548
CTB-31O20.2	0.393213731866205
CTB-31O20.9	0.229553867583029
CTB-43E15.1	0.192320083987959
CTB-50L17.7	0.38693771465494
CTB-78F1.1	0.219889641212992
CTB-92J24.2	0.231477586348454
CTBP1	0.230141296481918
CTBP1-AS	0.192250343045692
CTBP1-AS2	0.18455562152835
CTBP2	0.305127892830168
CTBS	0.518645639689471
CTC-203F4.2 /// H2AFY	0.252255334037089
CTC-338M12.4	0.328284043060491
CTC-360P9.3	0.232909608449916
CTC-384G19.1	0.189693335898688
CTC-425F1.4	0.326529261336204
CTC-428G20.3	0.459151013563416
CTC-428G20.6	0.216657413945573
CTC-429P9.3	0.229098336111245
CTC-436K13.5	0.235074556276022
CTC-444N24.11	0.388676577169389
CTC-459F4.3	0.228799709368108
CTC-462L7.1	0.145195639097933
CTC-471C19.1	0.20998671569716
CTC-471F3.6	0.111032120412052
CTC-471J1.2	0.355500124243915
CTC-510F12.4	1.02153949038097
CTC-523E23.1	0.513685328639588
CTC-527H23.4	0.225751640869322
CTC-550B14.7	0.265691299369063
CTC1	0.234448076111414
CTCF	0.237574327272972
CTCFL	0.156777393661415
CTD-2002J20.1	0.199167058954015
CTD-2008P7.1	0.169475120982013
CTD-2012K14.6	0.241547328988139
CTD-2021H9.3	0.146921697836471
CTD-2033C11.1	0.402562395605613
CTD-2035E11.5	0.48971808788311
CTD-2076M15.1	0.14762186371253
CTD-2083E4.4	0.213417518075369
CTD-2083E4.7	0.237873748554587
CTD-2118P12.1	0.209454009433952
CTD-2124B8.2	0.258259393277261
CTD-2130O13.1	0.228353107134676
CTD-2165H16.3	0.370816528148112
CTD-2194D22.4	0.17252901864987
CTD-2196E14.6	0.336600700888935
CTD-2199O4.3 /// CTD-2199O4.7	0.254619388355541
CTD-2251F13.1	0.206998794222929
CTD-2256P15.2	0.32155319285011
CTD-2269F5.1	0.266360475471179
CTD-2281E23.2	0.212599296276692
CTD-2286N8.2	0.194791543172266
CTD-2287O16.5	0.204896655793824
CTD-2292M16.8	0.494035858691647
CTD-2293H3.1	0.540839351805465
CTD-2297D10.2	0.29575233128851
CTD-2302E22.4	0.213534935883001
CTD-2310F14.1	0.145259209456115
CTD-2311B13.7 /// P775P	0.167357813977136
CTD-2313J17.5	0.286354486530424
CTD-2325A15.5	0.243988739228344
CTD-2350J17.1	0.161383162208792
CTD-2366F13.2	0.284022003390875
CTD-2373J6.1	0.132289212810006
CTD-2377D24.6	0.282247044859815
CTD-2520I13.1	0.249072309289256
CTD-2528L19.6	0.479480729685173
CTD-2534I21.8	0.241588893587688
CTD-2537I9.16	0.258563144356883
CTD-2537I9.5	0.258577708116426
CTD-2540F13.2	0.158367227632057
CTD-2541J13.1	0.140991664302323
CTD-2541M15.1	0.35260243293562
CTD-2542L18.1	0.263831276472411
CTD-2547L24.4	0.290753969865719
CTD-2553C6.1	0.261846706871216
CTD-2554C21.3	0.25024786638101
CTD-2555O16.4 /// MTHFD1	0.40155634390348
CTD-2561B21.11	0.292422436007027
CTD-2587H24.10	0.222359513293582
CTD-2587M23.1	0.176649103856357
CTD-2611O12.6	0.241583749105269
CTD-2616J11.10	0.249925542971678
CTD-2619J13.13	0.226333312699849
CTD-2619J13.17	0.252061492715825
CTD-2639E6.4	0.352341643600571
CTD-3025N20.3	0.307997307170043
CTD-3028N15.1	0.240750080968337
CTD-3064M3.3	0.244072632690029
CTD-3080P12.3	0.141022596896085
CTD-3092A11.2	0.639772799116701
CTD-3126B10.1	0.331031007583531
CTD-3193O13.1	0.286569762449421
CTD-3203P2.1 /// KDM8	0.383522584008019
CTD-3222D19.5 /// MED26	0.312341206148796
CTDNEP1	0.207753618336618
CTDP1	0.225359865765824
CTDSP1	0.216151585867481
CTDSP2	0.277091417102405
CTDSPL	0.692492818812151
CTDSPL2	0.345689388750051
CTF1	0.342756223020574
CTGF	0.249689378305964
CTH	0.220209323555135
CTHRC1	0.171473519460065
CTIF	0.248735339592971
CTLA4	0.236356285838236
CTNNA1	0.351619745249966
CTNNA2	0.215340427704132
CTNNA3	0.132378496162817
CTNNAL1	0.971739593361037
CTNNAP1	0.188692106778112
CTNNB1	0.24199965043616
CTNNBIP1	0.286196202049775
CTNNBL1	0.227746583164808
CTNND1 /// TMX2-CTNND1	0.227225773781079
CTNND2	0.114647075346249
CTNS	0.21753258880105
CTPS1	0.334423160190424
CTPS2	0.262150317960237
CTR9	0.279070586459625
CTRB1 /// CTRB2	0.268080841934674
CTRB2	0.23117227321568
CTRC	0.33438943722845
CTRL	0.418014981387764
CTSA	0.418158743121891
CTSB	0.451539128672731
CTSC	0.288177505512182
CTSD	0.432371456131631
CTSE	0.647335888030733
CTSF	0.267156346444061
CTSG	0.623644483566636
CTSH	0.381612938554206
CTSK	0.297590071632758
CTSL	0.383279696150066
CTSLP8	0.307519148855174
CTSO	0.333008542604318
CTSS	0.27485117625536
CTSV	0.332846455363596
CTSW	0.615620873392693
CTSZ	0.365300923870888
CTTN	0.832971538235604
CTTNBP2	0.165577890578194
CTTNBP2NL	0.265930439420965
CTU2	0.154847329889512
CTXN1	0.265302496144976
CTXN2 /// SLC24A5	0.172978727736822
CTXN3	0.193483655381514
CUBN	0.402411097465816
CUEDC1	0.373190077604272
CUEDC2	0.245982967269271
CUL1	0.244695184430853
CUL2	0.239741155403493
CUL3	0.287279762001965
CUL4A	0.376365848075357
CUL4B	0.328411982970107
CUL5	0.488147422645253
CUL7	0.147661777194923
CUL9	0.234670162423595
CUTA	0.350239911642523
CUTC	0.449474928817166
CUX1	0.305531835799398
CUX2	0.23065933933538
CUZD1	0.419849239395893
CWC15	0.331623790775376
CWC22	0.438734619597529
CWC25	0.221919040625299
CWC27	0.319471571752396
CWF19L1	0.1670167111486
CWF19L2	0.36154634356112
CWH43	0.132621060306851
CX3CL1	0.225049953312435
CX3CR1	0.487202541425422
CXADR	0.172999265821396
CXCL1	0.648322667217848
CXCL10	0.906041309233049
CXCL11	0.143593899236017
CXCL12	0.29003550132219
CXCL13	0.169681136831507
CXCL14	0.160171848822477
CXCL16	0.539400049749659
CXCL17	0.236552662375109
CXCL2	0.138698783690041
CXCL3	0.215151445480358
CXCL5	0.970474614373289
CXCL6	0.425653949007861
CXCL8	1.021617190603
CXCL9	0.312511817366167
CXCR1	0.476588582628075
CXCR2	0.392180424758788
CXCR3	0.404423041907386
CXCR4	0.265201314717965
CXCR5	0.398951724242506
CXCR6	0.666714241722019
CXXC1	0.234709367967595
CXXC1P1	0.240845598832734
CXXC4	0.227953766393803
CXXC5	0.455755320289402
CXorf21	0.405488349695087
CXorf22	0.175051491221784
CXorf23	0.644822086049888
CXorf24	0.397240066499251
CXorf30	0.139579308053007
CXorf31	0.221856473481385
CXorf36	0.187440885706505
CXorf38	0.234660990981668
CXorf40A	0.222994812829409
CXorf40A /// CXorf40B	0.182801503952793
CXorf40B	0.209841200216577
CXorf51A /// CXorf51B	0.255188468508313
CXorf56	0.274505629826643
CXorf57	0.485679610434576
CXorf58	0.175404498219489
CXorf65	0.398149676993667
CXorf67	0.230185017644791
CYAT1	0.210067681921822
CYAT1 /// IGLC1 /// IGLV1-44	0.783219328070878
CYB561	0.286192685340454
CYB561A3	0.331065252124297
CYB561D1	0.175620090036164
CYB561D2	0.170065447726053
CYB5A	0.360161786998112
CYB5B	0.247169059081678
CYB5D1	0.265676820119713
CYB5D2	0.221504392933122
CYB5R1	0.200733879035374
CYB5R2	0.270701020182831
CYB5R3	0.324793596575764
CYB5R4	0.501590131839647
CYB5RL	0.15734718482684
CYBA	0.210298811868729
CYBB	0.39864264761626
CYBRD1	0.551442152085493
CYC1	0.277727364879583
CYCS	0.450531189859662
CYCSP19 /// RP11-3L10.1	0.167742900079493
CYCSP33 /// CYCSP33	0.187646779548619
CYCSP44 /// GS1-103B18.1	0.212857123455707
CYFIP1	0.42449961589762
CYFIP2	0.356299817650376
CYGB	0.195152359622861
CYHR1	0.144937414066568
CYLC1	0.148033720589035
CYLC2	0.199043482351728
CYLD	0.276304093001107
CYMP	0.23392158676476
CYP11A1	0.233527048774497
CYP11B1	0.179313717256713
CYP11B2	0.25583226211626
CYP17A1	0.200671992558802
CYP19A1	0.0877510236660224
CYP1A1	0.257703927618944
CYP1A2	0.213579322914508
CYP1B1	0.784461240306221
CYP1B1-AS1	0.208398838667669
CYP20A1	0.353890977453544
CYP21A1P /// CYP21A2	0.250753033147999
CYP24A1	0.176465072852255
CYP26A1	0.271961401258244
CYP26B1	0.227129453559868
CYP27A1	0.544018731149192
CYP27B1	0.251192374885305
CYP27C1	0.155758414526861
CYP2A13	0.292497484508637
CYP2A6	0.176796511773512
CYP2A7	0.445535731125445
CYP2A7P1	0.212504177938722
CYP2B6	0.16355258453229
CYP2B6 /// CYP2B7P	0.300565679215561
CYP2B7P	0.261002549420136
CYP2C18	0.161402440262706
CYP2C19	0.222550665923156
CYP2C8	0.156357001250407
CYP2C9	0.135269153979563
CYP2D6	0.203311086523602
CYP2D6 /// CYP2D7P /// LOC101929829	0.436450667158882
CYP2E1	0.207319491456605
CYP2F1	0.250180848462639
CYP2J2	0.319243143616347
CYP2R1	0.328697895812147
CYP2S1	0.299719781077204
CYP2U1	0.277401049700087
CYP2W1	0.246535414457416
CYP39A1	0.169201659559691
CYP3A4	0.19974408466671
CYP3A43	0.182549884180691
CYP3A5	0.146366860472302
CYP3A7 /// CYP3A7-CYP3AP1	0.175753923397052
CYP3A7-CYP3AP1	0.23943902898837
CYP46A1	0.267246747711399
CYP4A11	0.215528469672723
CYP4A11 /// CYP4A22	0.160638166338896
CYP4B1	0.1632191835535
CYP4F11	0.177570506418179
CYP4F12	0.340439696351275
CYP4F2	0.863683443715022
CYP4F2 /// CYP4F3	0.861695946013096
CYP4F22	0.287350186117021
CYP4F3	0.870162863519568
CYP4F30P	0.132646000722354
CYP4F62P	0.179569255550429
CYP4F8	0.21051182696442
CYP4V2	0.408915771064034
CYP4X1	0.170705251279003
CYP4Z1	0.164370365456858
CYP4Z2P	0.156824994795858
CYP51A1 /// LRRD1	0.409648035585441
CYP51A1-AS1	0.170982666283687
CYP7A1	0.132046811905689
CYP7B1	0.154277866932365
CYP8B1	0.270715744336137
CYR61	0.193512887825981
CYS1	0.181356393387649
CYSLTR1	0.464295699600465
CYSLTR2	0.442812215728018
CYSRT1	0.259423607476785
CYSTM1	0.617049051420473
CYTH1	0.217854729287122
CYTH2	0.219235998961848
CYTH3	0.227399610179772
CYTH4	0.327737718066345
CYTIP	0.262348237642509
CYTL1	0.322847416496362
CYYR1	0.224516294164834
D21S2088E	0.219767550611397
D21S2090E	0.19672617458431
D2HGDH	0.339521080428665
DAAM1	0.267884727505663
DAAM2	0.665371701492857
DAB1	0.158689412418325
DAB1 /// OMA1	0.308626236450733
DAB1-AS1	0.1605560564494
DAB2	0.350108680785438
DAB2 /// LOC101926921	0.512337966607942
DAB2IP	0.207557779593864
DACH1	0.590092797812355
DACH2	0.138078886424669
DACT1	0.837890702293615
DACT2	0.21512151221776
DACT3	0.201523051647189
DACT3-AS1	0.223985557534607
DAD1	0.193220064291507
DAG1	0.212247702551899
DAGLA	0.233384807217528
DAGLB	0.261108655938516
DAK	0.234266688915337
DALRD3	0.170118589858705
DANCR	0.370284884937258
DAND5	0.207406522964354
DAO	0.251769042823379
DAOA	0.156473352681189
DAOA-AS1	0.144795787621531
DAP	0.325340232997208
DAP3	0.158060989697535
DAPK1	0.413183778978647
DAPK1-IT1 /// DAPK1-IT1	0.694823563861382
DAPK2	0.568830681523552
DAPK3	0.209800823108007
DAPK3 /// MIR637	0.260654631912057
DAPL1	0.258607283826775
